problem,grid,noise,sigma,seed,method,coefficient_error,support_valid,support_exact,tp,fp,fn,precision,recall,f1,optimizer_success,status,iterations,fit_seconds,total_seconds,w
kdv,256,1.0,2.1351872156777523,3,WENDy L1=1e-06,0.5943221056710027,True,False,2,11,0,0.15384615384615385,1.0,0.26666666666666666,True,IRLS step tolerance,38,1.9974394169985317,2.252653292991454,"[-0.25474865148245573, 0.06396405468753226, 0.04756577083706396, -0.007704407974023667, 0.0, 0.07172210253106612, -0.6940229668259088, 0.025357881291102297, 0.0, -0.07314802235889566, 0.08695946084227321, -0.009596584661772883, 0.0, -0.47970139946631046, -0.20666194807429875, 0.018890651059175916]"
kdv,256,1.0,2.1351872156777523,3,WENDy L1=0.0001,0.799419667905685,True,False,2,6,0,0.25,1.0,0.4,True,IRLS step tolerance,11,1.8960974589863326,2.1513113349792548,"[0.0, 0.0, -0.0015423384746368054, 0.0006017984277206111, 0.0, 0.0, -0.0467148597524625, -0.05672171042135575, 0.0, 0.0, 0.0, 0.0009527802855226272, 0.0, -0.2324068155628346, -0.03015715210041886, -0.006525842007308573]"
kdv,256,1.0,2.1351872156777523,3,WENDy L1=0.01,1.0014494846308009,True,False,0,3,2,0.0,0.0,0.0,True,IRLS step tolerance,7,1.9127783750009257,2.167992250993848,"[0.0, 0.0, 0.0, 7.632268137027692e-06, 0.0, 0.0, 0.0, -0.058978688123836935, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.012159445836916936]"
kdv,256,1.0,2.1351872156777523,3,WENDy-MLE HT,0.5088892749496584,True,True,2,0,0,1.0,1.0,1.0,True,Optimization terminated successfully.,4,1.9522978749882895,2.2075117509812117,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4809998930519079, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.43136183417356916, 0.0, 0.0]"
kdv,256,1.0,2.1351872156777523,3,WENDy-MLE L1=1e-06,0.5430768476363866,True,False,2,11,0,0.15384615384615385,1.0,0.26666666666666666,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,184,2.807324334018631,3.062538210011553,"[-0.13379005299879188, 0.0433460430263229, 0.023453810224301905, -0.0039479582296641546, 0.0, 0.03617616076946888, -0.4675082490324588, -0.003416522519153501, 0.0, -0.04029590399701055, 0.05068980830812402, -0.005253470908039612, 0.0, -0.431269133480128, -0.13485854824949853, 0.009094478948547308]"
kdv,256,1.0,2.1351872156777523,3,WENDy-MLE L1=0.0001,0.8502997457738238,True,False,1,6,1,0.14285714285714285,0.5,0.2222222222222222,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,145,2.530497458006721,2.785711333999643,"[0.0, 0.0, -0.0012648622272513218, 0.0005764031201896532, 0.0, 0.0, 0.0, -0.0630851604344729, 0.0, 0.0, 0.0, 0.0009852789675557324, 0.0, -0.19400673158688153, -0.007277709689841201, -0.010065681025049344]"
kdv,256,1.0,2.1351872156777523,3,WENDy-MLE L1=0.01,1.0014908796318338,True,False,0,3,2,0.0,0.0,0.0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,41,2.029776250012219,2.284990126005141,"[0.0, 0.0, 0.0, 4.3227434529285144e-05, 0.0, 0.0, 0.0, -0.059792114983523055, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.012445023076171905]"
kdv,256,1.0,2.1351872156777523,4,WSINDy,0.07521634154691115,True,True,2,0,0,1.0,1.0,1.0,True,MSTLS support stable,3,0.0029488330183085054,0.25945058302022517,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4904320201349785, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9164516528833183, 0.0, 0.0]"
kdv,256,1.0,2.1351872156777523,4,WENDy HT,0.7455655636194154,True,False,1,1,1,0.5,0.5,0.5,True,IRLS step tolerance,9,1.9012133750075009,2.1577151250094175,"[0.566416834934795, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.6478537503090941, 0.0, 0.0]"
kdv,256,1.0,2.1351872156777523,4,WENDy L1=1e-06,0.5933573284146443,True,False,2,11,0,0.15384615384615385,1.0,0.26666666666666666,True,IRLS step tolerance,62,1.9108358329976909,2.1673375829996075,"[0.525177187794548, 0.00107921661593602, -0.12614490766034483, 0.016680066300229533, 0.0, 0.06037525259906776, -0.45258441788377746, -0.007385698663134314, 0.0, 0.011786368998707311, -0.07797065836923417, 0.011016111976915625, 0.0, -0.645561083341351, -0.10057295984148515, 0.007656603339777246]"
kdv,256,1.0,2.1351872156777523,4,WENDy L1=0.0001,0.6911761314919497,True,False,2,5,0,0.2857142857142857,1.0,0.4444444444444444,True,IRLS step tolerance,9,1.9041667919955216,2.1606685419974383,"[0.0, 0.0, -0.0032441893589554563, 0.0005919934468875409, 0.0, 0.0, -0.06144203394874099, -0.05521657572858731, 0.0, 0.0, 0.0, 0.0013646496517374215, 0.0, -0.36621213517263623, 0.0, -0.008590751775862071]"
kdv,256,1.0,2.1351872156777523,4,WENDy L1=0.01,1.0014487463526844,True,False,0,4,2,0.0,0.0,0.0,True,IRLS step tolerance,7,1.8532987920043524,2.109800542006269,"[0.0, 0.0, 0.0, -0.0002446835561233336, 0.0, 0.0, 0.0, -0.05891524530452495, 0.0, 0.0, 0.0, 0.00012297713492559446, 0.0, 0.0, 0.0, -0.012385812104714617]"
kdv,256,1.0,2.1351872156777523,4,WENDy-MLE HT,0.7400151474332354,True,False,1,1,1,0.5,0.5,0.5,True,Optimization terminated successfully.,4,1.904009457997745,2.1605112079996616,"[0.4221057108801439, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4936850862549475, 0.0, 0.0]"
kdv,256,1.0,2.1351872156777523,4,WENDy-MLE L1=1e-06,0.6258478213678697,True,False,2,10,0,0.16666666666666666,1.0,0.2857142857142857,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,229,3.252479915972799,3.5089816659747157,"[0.42618925098657395, 0.0, -0.10280503780541175, 0.013634904407208878, 0.0, 0.056756196378356265, -0.33680110363182636, -0.021812199483598457, 0.0, 0.0018715783103665144, -0.05233661311797403, 0.007955138731693916, 0.0, -0.49289498677250376, -0.08313802773337835, 0.003248608964560121]"
kdv,256,1.0,2.1351872156777523,4,WENDy-MLE L1=0.0001,0.793565538445729,True,False,1,5,1,0.16666666666666666,0.5,0.25,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,159,2.9082945419941097,3.1647962919960264,"[0.0, 0.0, -0.0026589954640252266, 0.0004645880057485503, 0.0, 0.0, 0.0, -0.06298938193192972, 0.0, 0.0, 0.0, 0.001280759291230095, 0.0, -0.2698578073268213, 0.0, -0.00993073812997827]"
kdv,256,1.0,2.1351872156777523,4,WENDy-MLE L1=0.01,1.0014776593873758,True,False,0,4,2,0.0,0.0,0.0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,67,2.302283333003288,2.558785083005205,"[0.0, 0.0, 0.0, -0.0002271022089759374, 0.0, 0.0, 0.0, -0.0594905807663949, 0.0, 0.0, 0.0, 7.920304931418526e-05, 0.0, 0.0, 0.0, -0.012557498419729267]"
kdv,256,1.0,2.1351872156777523,5,WSINDy,0.04987742029726494,True,True,2,0,0,1.0,1.0,1.0,True,MSTLS support stable,3,0.003128874988760799,0.25963975096237846,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4886239156223741, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9454080498276471, 0.0, 0.0]"
kdv,256,1.0,2.1351872156777523,5,WENDy HT,0.39546434937728003,True,True,2,0,0,1.0,1.0,1.0,True,IRLS step tolerance,10,2.2183043750119396,2.474815250985557,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.46377132072511573, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5593441849544115, 0.0, 0.0]"
kdv,256,1.0,2.1351872156777523,5,WENDy L1=1e-06,0.5328845143997043,True,False,2,11,0,0.15384615384615385,1.0,0.26666666666666666,True,IRLS step tolerance,131,2.1120065420109313,2.368517417984549,"[-0.31454624614323407, -0.016887571561952884, 0.06796275596275166, -0.0076159875771932666, 0.0, -0.03683489508381865, -0.4557674643846372, -0.00371338126699792, 0.0, 0.12328302591797553, 0.09752876357132853, -0.013658728466477853, 0.0, -0.5543818284515967, -0.15517712828583527, 0.013273081062505472]"
kdv,256,1.0,2.1351872156777523,5,WENDy L1=0.0001,0.7957497661742173,True,False,2,7,0,0.2222222222222222,1.0,0.36363636363636365,True,IRLS step tolerance,269,2.1716432090033777,2.4281540849769954,"[0.0, 0.0, -0.0052048738480111635, 0.0011317964053350216, 0.0, 0.0, -0.04308696267456654, -0.05682554378579068, 0.0, 0.0, 0.016285456532888484, -0.0014436772266047198, 0.0, -0.23993337326050906, -0.03867723101546386, -0.00552897801861063]"
kdv,256,1.0,2.1351872156777523,5,WENDy L1=0.01,1.0014318812160212,True,False,0,3,2,0.0,0.0,0.0,True,IRLS step tolerance,7,1.987011250021169,2.2435221259947866,"[0.0, 0.0, 0.0, -4.245558101158511e-05, 0.0, 0.0, 0.0, -0.05855739200213987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.012381273531227019]"
kdv,256,1.0,2.1351872156777523,5,WENDy-MLE HT,0.4556830669852006,True,True,2,0,0,1.0,1.0,1.0,True,Optimization terminated successfully.,4,1.9539347919926513,2.210445667966269,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.381566752133906, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5044877521986092, 0.0, 0.0]"
kdv,256,1.0,2.1351872156777523,5,WENDy-MLE L1=1e-06,0.5103241707152241,True,False,2,11,0,0.15384615384615385,1.0,0.26666666666666666,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,173,3.017417333991034,3.2739282099646516,"[-0.14095565016994901, -0.01884404143367485, 0.027873558177613063, -0.0023288361747042905, 0.0, -0.04638074573819514, -0.3772883370512963, -0.013493448641042148, 0.0, 0.12991626558850008, 0.06105111437319798, -0.009045591754364918, 0.0, -0.4998626621937738, -0.12741705762727507, 0.009018731961036917]"
kdv,256,1.0,2.1351872156777523,5,WENDy-MLE L1=0.0001,0.8092651527941978,True,False,1,6,1,0.14285714285714285,0.5,0.2222222222222222,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,135,2.65436695801327,2.9108778339868877,"[0.0, 0.0, -0.004353226518756736, 0.0010112021686886278, 0.0, 0.0, 0.0, -0.06298972297270151, 0.0, 0.0, 0.005787836849547464, 0.0, 0.0, -0.24906063346876503, -0.02559464395894434, -0.007170358186905187]"
kdv,256,1.0,2.1351872156777523,5,WENDy-MLE L1=0.01,1.0014637105388184,True,False,0,3,2,0.0,0.0,0.0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,35,2.082900500012329,2.3394113759859465,"[0.0, 0.0, 0.0, -1.900711278683087e-05, 0.0, 0.0, 0.0, -0.05920037590794306, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.012540715243196486]"
kdv,256,1.0,2.1351872156777523,6,WSINDy,0.03849762746685062,True,True,2,0,0,1.0,1.0,1.0,True,MSTLS support stable,3,0.0029923330002930015,0.2581992499763146,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4902472843606232, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9580778258152327, 0.0, 0.0]"
kdv,256,1.0,2.1351872156777523,6,WENDy HT,0.28887707926844775,True,True,2,0,0,1.0,1.0,1.0,True,IRLS step tolerance,10,1.9165743330086116,2.171781249984633,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4806695503405121, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.6776046024300311, 0.0, 0.0]"
kdv,256,1.0,2.1351872156777523,6,WENDy L1=1e-06,0.3471359198266269,True,False,2,11,0,0.15384615384615385,1.0,0.26666666666666666,False,IRLS iteration limit,300,2.2235067500150762,2.478713666991098,"[-0.0808390061520994, 0.027198757272405557, 0.01246710259438416, -0.0018884701372009793, 0.0, -0.03407965250587386, -0.47453444709468534, -0.002751093695076061, 0.0, 0.13004472424061478, -0.023857529077909626, 0.00135665976050842, 0.0, -0.6722995166524333, -0.12804214090744376, 0.010627158140198049]"
kdv,256,1.0,2.1351872156777523,6,WENDy L1=0.0001,0.8050143756064181,True,False,1,5,1,0.16666666666666666,0.5,0.25,True,IRLS step tolerance,92,1.9885174589871895,2.243724375963211,"[0.0, 0.0, -0.0028315940398115705, 0.0006654256388440691, 0.0, 0.0, 0.0, -0.06334594563334438, 0.0, 0.0, 0.0, 0.0007003844901513096, 0.0, -0.2543988292503037, 0.0, -0.010835832234643458]"
kdv,256,1.0,2.1351872156777523,6,WENDy L1=0.01,1.0014747141924483,True,False,0,3,2,0.0,0.0,0.0,True,IRLS step tolerance,7,1.9674973750079516,2.2227042919839732,"[0.0, 0.0, 0.0, -6.209561151246532e-06, 0.0, 0.0, 0.0, -0.059400102444410484, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.012693768139992585]"
kdv,256,1.0,2.1351872156777523,6,WENDy-MLE HT,0.3632337706900697,True,True,2,0,0,1.0,1.0,1.0,True,Optimization terminated successfully.,4,1.9899198750208598,2.2451267919968814,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4234042444560927, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.6011810492907644, 0.0, 0.0]"
kdv,256,1.0,2.1351872156777523,6,WENDy-MLE L1=1e-06,0.5326343012901905,True,False,2,11,0,0.15384615384615385,1.0,0.26666666666666666,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,54,2.1383702919993084,2.39357720897533,"[-0.36646933285945127, 0.02677963372578986, 0.07658338348323081, -0.010105244233659343, 0.0, -0.0006336754561345394, -0.4366549489844757, -0.008134333346179651, 0.0, 0.1156856327239208, 0.025491774747617702, -0.0046006811137427415, 0.0, -0.574872246911192, -0.12126276062226367, 0.00827537950086018]"
kdv,256,1.0,2.1351872156777523,6,WENDy-MLE L1=0.0001,0.7882928646184806,True,False,1,6,1,0.14285714285714285,0.5,0.2222222222222222,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,155,2.709681417007232,2.9648883339832537,"[0.0, 0.0, -0.0023569848788849517, 0.0005788023965665174, 0.0, 0.0, 0.0, -0.06364469696288151, 0.0, 0.0, 0.0, 0.000557127454024248, 0.0, -0.2770958332506972, -0.0016876650107811376, -0.010340201225783968]"
kdv,256,1.0,2.1351872156777523,6,WENDy-MLE L1=0.01,1.0015056069714656,True,False,0,2,2,0.0,0.0,0.0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,40,2.0793127920187544,2.334519708994776,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.06002025167746826, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.012822651156382592]"
kdv,256,1.0,2.1351872156777523,7,WSINDy,0.09102391832164065,True,True,2,0,0,1.0,1.0,1.0,True,MSTLS support stable,4,0.00316341599682346,0.2584989159950055,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4861197749176599, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.8991831785615889, 0.0, 0.0]"
kdv,256,1.0,2.1351872156777523,7,WENDy HT,0.1637136367069732,True,True,2,0,0,1.0,1.0,1.0,True,IRLS step tolerance,10,1.9635647500108462,2.2189002500090282,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.40576964261345566, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.8430817623678413, 0.0, 0.0]"
kdv,256,1.0,2.1351872156777523,7,WENDy L1=1e-06,0.36780030891644344,True,False,2,11,0,0.15384615384615385,1.0,0.26666666666666666,True,IRLS step tolerance,45,2.0540550829900894,2.3093905829882715,"[0.13913798977536612, -0.04982780829620063, -0.03365576295018883, 0.00673925741943422, 0.0, -0.02667796470797261, -0.4040058267907811, -0.012513535820482435, 0.0, 0.2760584012675473, -0.1507892416364324, 0.01527930699749832, 0.0, -0.8312881039978411, -0.09091117355974795, 0.00922999857299102]"
kdv,256,1.0,2.1351872156777523,7,WENDy L1=0.0001,0.7660063220581097,True,False,1,8,1,0.1111111111111111,0.5,0.18181818181818182,True,IRLS step tolerance,45,1.9998890419956297,2.2552245419938117,"[0.0, -0.069221599094724, 0.003347792083215512, 0.001963504058460885, 0.0, 0.0, 0.0, -0.06402747539179837, 0.0, 0.0, -0.010435885140790727, 0.0021546941122814072, 0.0, -0.31145362869749516, -0.01683848247773634, -0.007596447429768356]"
kdv,256,1.0,2.1351872156777523,7,WENDy L1=0.01,1.0014733629091679,True,False,0,3,2,0.0,0.0,0.0,True,IRLS step tolerance,7,1.8685911249776836,2.1239266249758657,"[0.0, 0.0, 0.0, -4.470889930233669e-05, 0.0, 0.0, 0.0, -0.05943855673619237, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.012376459307102856]"
kdv,256,1.0,2.1351872156777523,7,WENDy-MLE HT,0.29244529001798064,True,True,2,0,0,1.0,1.0,1.0,False,A bad approximation caused failure to predict improvement.,4,2.00621604200569,2.261551542003872,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.340608431923998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.7145185862557788, 0.0, 0.0]"
kdv,256,1.0,2.1351872156777523,7,WENDy-MLE L1=1e-06,0.41215043425413767,True,False,2,11,0,0.15384615384615385,1.0,0.26666666666666666,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,184,3.0699529580015223,3.3252884579997044,"[0.14131481731856319, -0.053295557755220796, -0.03349393600365614, 0.006790139874569292, 0.0, -0.03247317387358142, -0.3443437855524583, -0.01990972916220572, 0.0, 0.24851241730282098, -0.1171123592978929, 0.011538975678137019, 0.0, -0.7184100288423129, -0.08790162502221743, 0.007105530688901484]"
kdv,256,1.0,2.1351872156777523,7,WENDy-MLE L1=0.0001,0.7086037208069755,True,False,1,7,1,0.125,0.5,0.2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,110,2.5244114169909153,2.7797469169890974,"[0.0, -0.059804310766345035, 0.004040019944413501, 0.0015339554772024308, 0.0, 0.0, 0.0, -0.06467128853377206, 0.0, 0.0, 0.0, 0.0006366249238758634, 0.0, -0.3922233541076448, -0.021018516639394736, -0.006066372414703113]"
kdv,256,1.0,2.1351872156777523,7,WENDy-MLE L1=0.01,1.0015139843540362,True,False,0,3,2,0.0,0.0,0.0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,29,2.033513333997689,2.2888488339958712,"[0.0, 0.0, 0.0, -1.9666834288646727e-05, 0.0, 0.0, 0.0, -0.06025733685181457, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01252513631116569]"
kdv,256,1.0,2.1351872156777523,8,WSINDy,0.08468693806574143,True,True,2,0,0,1.0,1.0,1.0,True,MSTLS support stable,4,0.0030507079791277647,0.2588762499799486,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4818727397304716, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9070685775218673, 0.0, 0.0]"
kdv,256,1.0,2.1351872156777523,8,WENDy HT,0.7217463211033137,True,False,1,1,1,0.5,0.5,0.5,True,IRLS step tolerance,13,1.892985291982768,2.148810833983589,"[0.4580322447945178, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5625601152601599, 0.0, 0.0]"
kdv,256,1.0,2.1351872156777523,8,WENDy L1=1e-06,0.6054725272402558,True,False,2,11,0,0.15384615384615385,1.0,0.26666666666666666,True,IRLS step tolerance,95,2.015048040979309,2.27087358298013,"[0.4157434001910276, -0.033142318303872695, -0.09172452537023676, 0.012642265585515218, 0.0, 0.04905724859139421, -0.3513743076563625, -0.019623238891918967, 0.0, -0.208756272432343, -0.00199040961124546, 0.004358891228899257, 0.0, -0.5616492638572588, -0.12249388112161869, 0.00961663944266199]"
kdv,256,1.0,2.1351872156777523,8,WENDy L1=0.0001,0.7415504041660628,True,False,2,6,0,0.25,1.0,0.4,True,IRLS step tolerance,28,1.9093220420181751,2.165147584018996,"[0.0, 0.0, 0.0028218755026928, -0.0006580122020079151, 0.0, 0.0, -0.03057950338410818, -0.05873632271156757, 0.0, 0.0, 0.0, 0.00025206624615146, 0.0, -0.3194383951968583, -0.01868339828393931, -0.006638324134062018]"
kdv,256,1.0,2.1351872156777523,8,WENDy L1=0.01,1.0014252452508727,True,False,0,3,2,0.0,0.0,0.0,True,IRLS step tolerance,7,1.9767570000258274,2.2325825420266483,"[0.0, 0.0, 0.0, -0.00032509309221516507, 0.0, 0.0, 0.0, -0.05846848712014767, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.012123638504021352]"
kdv,256,1.0,2.1351872156777523,8,WENDy-MLE HT,0.715667118714726,True,False,1,1,1,0.5,0.5,0.5,True,Optimization terminated successfully.,4,2.0256712499831337,2.2814967919839546,"[0.3901768002318944, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5121615579184051, 0.0, 0.0]"
kdv,256,1.0,2.1351872156777523,8,WENDy-MLE L1=1e-06,0.6864930145799796,True,False,2,11,0,0.15384615384615385,1.0,0.26666666666666666,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,71,2.3094606669910718,2.5652862089918926,"[0.4833306011722565, -0.04218866198741902, -0.10598407750486863, 0.014730554143347896, 0.0, 0.04379037709861507, -0.3022606717411051, -0.02586040784925954, 0.0, -0.2192964443450053, -0.02516192139120527, 0.00763455648692337, 0.0, -0.5082839358242243, -0.0998196075788887, 0.005888621600623943]"
kdv,256,1.0,2.1351872156777523,8,WENDy-MLE L1=0.0001,0.7647709175119515,True,False,1,6,1,0.14285714285714285,0.5,0.2222222222222222,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,164,2.880636500020046,3.1364620420208666,"[0.0, 0.0, 0.0040229026729060365, -0.000884138002656226, 0.0, 0.0, 0.0, -0.06299573648580938, 0.0, 0.0, 0.0, 0.00024460060529338105, 0.0, -0.3094124969864302, -0.01170016318971862, -0.007727490675375451]"
kdv,256,1.0,2.1351872156777523,8,WENDy-MLE L1=0.01,1.0014622493575747,True,False,0,3,2,0.0,0.0,0.0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,42,2.1383037909981795,2.3941293329990003,"[0.0, 0.0, 0.0, -0.0003024687100762845, 0.0, 0.0, 0.0, -0.05922689203587341, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.012262947560313611]"
kdv,256,1.0,2.1351872156777523,9,WSINDy,0.10563405473551613,True,True,2,0,0,1.0,1.0,1.0,True,MSTLS support stable,3,0.003351040999405086,0.25873879200662486,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4783221176832854, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.8839040856959419, 0.0, 0.0]"
kdv,256,1.0,2.1351872156777523,9,WENDy HT,0.441992275521951,True,True,2,0,0,1.0,1.0,1.0,True,IRLS step tolerance,13,1.9421970410039648,2.1975847920111846,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4705756040133451, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.506714413906953, 0.0, 0.0]"
kdv,256,1.0,2.1351872156777523,9,WENDy L1=1e-06,0.5066995902149197,True,False,2,11,0,0.15384615384615385,1.0,0.26666666666666666,False,IRLS iteration limit,300,2.3901481660141144,2.645535917021334,"[0.024648332952767464, -0.04921393584251383, -0.004805951757527322, 0.002180013757259036, 0.0, 0.029657410283005774, -0.46470441358635245, -0.003758641292920686, 0.0, -0.1889106358631163, 0.01359705370611805, 0.0019702874992616817, 0.0, -0.5069020690218291, -0.19085748092417715, 0.016899301188938454]"
kdv,256,1.0,2.1351872156777523,9,WENDy L1=0.0001,0.7830654743981381,True,False,1,6,1,0.14285714285714285,0.5,0.2222222222222222,True,IRLS step tolerance,110,2.1715369170124177,2.4269246680196375,"[0.0, 0.0, -0.002611655484117083, 0.0006034182722535626, 0.0, 0.0, 0.0, -0.06250979151529971, 0.0, 0.0, 0.0, 0.0005055142583106909, 0.0, -0.2842500734141531, -0.014601277299068875, -0.007959418862967778]"
kdv,256,1.0,2.1351872156777523,9,WENDy L1=0.01,1.0014217911514347,True,False,0,3,2,0.0,0.0,0.0,True,IRLS step tolerance,7,1.9433576670126058,2.1987454180198256,"[0.0, 0.0, 0.0, -5.24171018684833e-05, 0.0, 0.0, 0.0, -0.05841548635234026, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.012026343910407154]"
kdv,256,1.0,2.1351872156777523,9,WENDy-MLE HT,0.4298129040405688,True,True,2,0,0,1.0,1.0,1.0,True,Optimization terminated successfully.,4,1.9658789169916417,2.2212666679988615,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.509636510086406, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5195511959916138, 0.0, 0.0]"
kdv,256,1.0,2.1351872156777523,9,WENDy-MLE L1=1e-06,0.5064933564175885,True,False,2,11,0,0.15384615384615385,1.0,0.26666666666666666,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,120,2.4318917079945095,2.6872794590017293,"[0.011919090226228682, -0.05557629414582294, -0.0013136441111140417, 0.0018772201105203138, 0.0, 0.04635067382295459, -0.5043865464136146, 0.0009555268669970301, 0.0, -0.22067595067782694, 0.03327379690753084, -1.9995250453257923e-05, 0.0, -0.5190019517278999, -0.18396297146766394, 0.01607180930300411]"
